step,agent_id,type,wealth,position,mood,moral_value,is_high_moral,employed,wage,reservation_wage,protesting,last_action,last_speech,employer_wealth,transparent
22,Poor_121,PoorAgent,2.59,"(10, 13)",-0.13104999560049385,0.73,True,True,2.57,,False,,,642.23,False
22,Poor_122,PoorAgent,3.11,"(7, 17)",0.06018889674130917,0.99,True,True,3.01,,False,,,939.8,False
22,Poor_123,PoorAgent,0.89,"(5, 19)",-0.16587836567673928,0.88,True,True,3.98,,False,,,513.7399999999999,False
22,Poor_124,PoorAgent,7.62,"(5, 5)",0.12034869347096139,0.8,True,True,3.92,,False,,,622.9199999999998,False
22,Poor_125,PoorAgent,7.83,"(0, 19)",0.12857838971050178,0.83,True,True,3.76,,False,,,676.12,False
22,Poor_126,PoorAgent,7.48,"(9, 3)",0.19660818915331923,0.92,True,True,3.25,,False,,,905.3000000000001,False
22,Poor_127,PoorAgent,0.52,"(29, 8)",0.03233257142965895,0.89,True,True,3.35,,False,search_job,,730.9199999999998,False
22,Poor_128,PoorAgent,5.97,"(23, 4)",-0.08243556672322848,0.89,True,True,2.74,,False,,,772.84,False
22,Poor_129,PoorAgent,0.62,"(22, 10)",0.023949671151948515,0.77,True,True,2.1,,False,search_job,,808.51,False
22,Poor_130,PoorAgent,5.76,"(1, 26)",-0.15167627204418915,0.8,True,True,3.79,,False,search_job,,534.6600000000001,False
22,Poor_131,PoorAgent,8.53,"(13, 24)",-0.16617027495009454,0.78,True,True,2.0,,False,,,467.94999999999993,False
22,Poor_132,PoorAgent,2.75,"(29, 19)",-0.05034857025582365,0.83,True,True,2.14,,False,search_job,,745.5199999999998,False
22,Poor_133,PoorAgent,2.95,"(23, 13)",0.08979050792191628,0.76,True,True,2.88,,False,,,837.5200000000001,False
22,Poor_134,PoorAgent,2.26,"(14, 19)",0.12525972247521344,0.99,True,True,2.09,,False,work,,662.1,False
22,Poor_135,PoorAgent,12.379999999999999,"(28, 1)",-0.01840904498618995,0.75,True,True,2.6,,False,work,,528.82,False
22,Poor_136,PoorAgent,3.76,"(23, 11)",-0.014645694647912821,0.98,True,True,2.69,,False,,,1125.33,False
22,Poor_137,PoorAgent,5.35,"(12, 14)",0.17447245005002066,0.74,True,True,3.81,,False,,,866.5900000000001,False
22,Poor_138,PoorAgent,5.82,"(7, 25)",0.024313185722769026,0.96,True,True,3.86,,False,work,,1049.86,False
22,Poor_139,PoorAgent,2.37,"(18, 19)",-0.11954481898381353,0.99,True,True,2.96,,False,,,885.0099999999999,False
22,Poor_140,PoorAgent,3.21,"(7, 0)",0.08143058547194759,0.94,True,True,3.47,,False,,,776.2800000000001,False
22,Poor_141,PoorAgent,5.84,"(20, 10)",0.06189070606153052,0.72,True,True,2.12,,False,search_job,,642.23,False
22,Poor_142,PoorAgent,1.58,"(1, 12)",0.0101032085480314,0.85,True,True,2.19,,False,,,939.8,False
22,Poor_143,PoorAgent,7.67,"(13, 29)",-0.1780044996993603,0.93,True,True,3.15,,False,,,513.7399999999999,False
22,Poor_144,PoorAgent,9.72,"(21, 21)",-0.0076414868775362965,0.78,True,True,3.6,,False,,,622.9199999999998,False
22,Poor_145,PoorAgent,2.67,"(21, 22)",-0.15562658504353719,0.9,True,True,3.59,,False,,,676.12,False
22,Poor_146,PoorAgent,0.91,"(26, 17)",-0.17210862548686473,0.71,True,True,2.62,,False,,,905.3000000000001,False
22,Poor_147,PoorAgent,8.62,"(14, 20)",-0.06519830853051758,0.78,True,True,2.33,,False,,,730.9199999999998,False
22,Poor_148,PoorAgent,5.52,"(12, 20)",-0.05704390492319647,0.81,True,True,2.06,,False,,,772.84,False
22,Poor_149,PoorAgent,9.43,"(8, 17)",-0.12899289198546296,0.8,True,True,2.22,,False,,,808.51,False
22,Poor_150,PoorAgent,3.64,"(13, 11)",-0.1767229707183029,0.85,True,True,2.87,,False,search_job,,534.6600000000001,False
22,Poor_151,PoorAgent,3.8,"(8, 21)",0.07867820595295405,0.72,True,True,3.75,,False,,,467.94999999999993,False
22,Poor_152,PoorAgent,2.82,"(0, 25)",0.06386436244702487,0.94,True,True,3.29,,False,search_job,,745.5199999999998,False
22,Poor_153,PoorAgent,3.28,"(3, 14)",0.0005831614221294412,0.92,True,True,3.43,,False,,,837.5200000000001,False
22,Poor_154,PoorAgent,9.02,"(12, 28)",0.19254777001661094,0.8,True,True,3.27,,False,search_job,,662.1,False
22,Poor_155,PoorAgent,4.25,"(28, 12)",0.17831744177417702,0.7,True,True,3.02,,False,,,528.82,False
22,Poor_156,PoorAgent,4.73,"(13, 16)",-0.15014646460267755,0.95,True,True,2.62,,False,,,1125.33,False
22,Poor_157,PoorAgent,3.57,"(7, 2)",-0.09991776452454602,0.77,True,True,3.86,,False,,,866.5900000000001,False
22,Poor_158,PoorAgent,7.86,"(10, 28)",0.08259320902354145,0.8,True,True,3.44,,False,,,1049.86,False
22,Poor_159,PoorAgent,7.63,"(26, 25)",-0.1477573445746514,0.78,True,True,2.71,,False,search_job,,885.0099999999999,False
22,Poor_160,PoorAgent,6.03,"(16, 18)",-0.1633720103331276,0.92,True,True,2.01,,False,do_nothing,,776.2800000000001,False
22,Poor_161,PoorAgent,0.27,"(25, 23)",0.11764320655829597,0.91,True,True,2.41,,False,search_job,,642.23,False
22,Poor_162,PoorAgent,0.23,"(12, 7)",-0.13969908989553642,0.96,True,True,2.6,,False,,,939.8,False
22,Poor_163,PoorAgent,8.55,"(28, 12)",-0.052671298261417615,0.99,True,True,2.22,,False,,,513.7399999999999,False
22,Poor_164,PoorAgent,4.41,"(2, 17)",0.12890370997252715,0.75,True,True,3.21,,False,,,622.9199999999998,False
22,Poor_165,PoorAgent,8.81,"(20, 20)",-0.1134205339840364,0.93,True,True,3.87,,False,,,676.12,False
22,Poor_166,PoorAgent,1.27,"(29, 2)",0.12520062384579733,0.99,True,True,2.28,,False,,,905.3000000000001,False
22,Poor_167,PoorAgent,1.95,"(27, 21)",0.00561476438671385,0.94,True,True,2.05,,False,,,730.9199999999998,False
22,Poor_168,PoorAgent,9.26,"(19, 18)",0.12357654991891825,0.97,True,True,3.88,,False,,,772.84,False
22,Poor_169,PoorAgent,6.15,"(0, 11)",-0.19927213126938184,0.94,True,True,2.82,,False,,,808.51,False
22,Poor_170,PoorAgent,0.39,"(26, 5)",0.19638603743710326,0.75,True,True,3.65,,False,,,534.6600000000001,False
22,Poor_171,PoorAgent,5.77,"(14, 24)",0.10961483786667353,0.72,True,True,3.4,,False,,,467.94999999999993,False
22,Poor_172,PoorAgent,8.98,"(29, 15)",-0.19958666906405848,0.9,True,True,2.23,,False,search_job,,745.5199999999998,False
22,Poor_173,PoorAgent,5.38,"(27, 2)",-0.08275469441034305,0.88,True,True,3.52,,False,search_job,,837.5200000000001,False
22,Poor_174,PoorAgent,1.99,"(5, 27)",0.001450138988613986,0.81,True,True,3.01,,False,,,662.1,False
22,Poor_175,PoorAgent,3.46,"(28, 10)",-0.14653373807658232,0.9,True,True,2.13,,False,,,528.82,False
22,Poor_176,PoorAgent,9.6,"(19, 29)",0.15716197697682938,0.81,True,True,3.12,,False,search_job,,1125.33,False
22,Poor_177,PoorAgent,4.86,"(10, 18)",-0.14961400608729922,0.84,True,True,3.33,,False,,,866.5900000000001,False
22,Poor_178,PoorAgent,5.39,"(18, 6)",0.15936530774442476,0.95,True,True,3.69,,False,,,1049.86,False
22,Poor_179,PoorAgent,5.95,"(3, 7)",0.17489458453115753,0.98,True,True,2.31,,False,,,885.0099999999999,False
22,Poor_180,PoorAgent,4.37,"(18, 25)",-0.199908057551082,0.96,True,True,3.12,,False,,,776.2800000000001,False
22,Rich_181,RichAgent,642.23,"(3, 26)",0.5,0.85,True,,10.0,,,idle,,,False
22,Rich_182,RichAgent,939.8,"(4, 1)",0.5,0.88,True,,10.0,,,idle,,,False
22,Rich_183,RichAgent,513.7399999999999,"(13, 18)",0.5,0.73,True,,10.0,,,idle,,,False
22,Rich_184,RichAgent,622.9199999999998,"(20, 6)",0.5,0.77,True,,10.0,,,idle,,,False
22,Rich_185,RichAgent,676.12,"(5, 13)",0.5,0.72,True,,10.0,,,idle,,,False
22,Rich_186,RichAgent,905.3000000000001,"(13, 15)",0.5,0.99,True,,10.0,,,idle,,,False
22,Rich_187,RichAgent,730.9199999999998,"(23, 14)",0.5,0.72,True,,10.0,,,idle,,,False
22,Rich_188,RichAgent,772.84,"(8, 22)",0.5,0.76,True,,10.0,,,idle,,,False
22,Rich_189,RichAgent,808.51,"(26, 29)",0.5,0.87,True,,10.0,,,idle,,,False
22,Rich_190,RichAgent,534.6600000000001,"(24, 28)",0.5,0.83,True,,10.0,,,idle,,,False
22,Rich_191,RichAgent,467.94999999999993,"(23, 20)",0.5,0.74,True,,10.0,,,idle,,,False
22,Rich_192,RichAgent,745.5199999999998,"(6, 12)",0.5,0.97,True,,10.0,,,idle,,,False
22,Rich_193,RichAgent,837.5200000000001,"(19, 21)",0.5,0.75,True,,10.0,,,idle,,,False
22,Rich_194,RichAgent,662.1,"(7, 27)",0.5,0.9,True,,10.0,,,idle,,,False
22,Rich_195,RichAgent,528.82,"(12, 6)",0.5,0.81,True,,10.0,,,idle,,,False
22,Rich_196,RichAgent,1125.33,"(25, 23)",0.5,0.85,True,,10.0,,,idle,,,False
22,Rich_197,RichAgent,866.5900000000001,"(8, 15)",0.5,0.86,True,,10.0,,,idle,,,False
22,Rich_198,RichAgent,1049.86,"(7, 28)",0.5,0.96,True,,10.0,,,idle,,,False
22,Rich_199,RichAgent,885.0099999999999,"(23, 3)",0.5,0.89,True,,10.0,,,idle,,,False
22,Rich_200,RichAgent,776.2800000000001,"(16, 21)",0.5,0.88,True,,10.0,,,idle,,,False
23,Poor_1,PoorAgent,5.19,"(16, 0)",0.04061910258093504,0.97,True,True,2.08,,False,search_job,,642.23,False
23,Poor_2,PoorAgent,8.56,"(25, 19)",0.050899098674231646,0.73,True,True,2.14,,False,,,939.8,False
23,Poor_3,PoorAgent,2.98,"(6, 11)",-0.06326567644314496,0.86,True,True,2.06,,False,,,513.7399999999999,False
23,Poor_4,PoorAgent,7.87,"(3, 21)",0.18024956693541433,0.87,True,True,2.35,,False,search_job,,622.9199999999998,False
23,Poor_5,PoorAgent,9.46,"(26, 19)",-0.08546565333516601,0.87,True,True,2.12,,False,,,676.12,False
23,Poor_6,PoorAgent,7.66,"(16, 19)",0.06210947040433301,0.72,True,True,3.95,,False,work,,905.3000000000001,False
23,Poor_7,PoorAgent,5.25,"(4, 28)",0.16046718395916348,0.73,True,True,2.01,,False,,,730.9199999999998,False
23,Poor_8,PoorAgent,6.64,"(14, 5)",-0.04107012293305429,0.7,True,True,2.69,,False,search_job,,772.84,False
23,Poor_9,PoorAgent,4.19,"(4, 16)",-0.1567867479618953,0.8,True,True,2.11,,False,,,788.39,False
23,Poor_10,PoorAgent,0.09,"(1, 28)",0.07339558983031019,0.8,True,True,2.06,,False,,,534.6600000000001,False
23,Poor_11,PoorAgent,4.34,"(12, 25)",-0.0018125356639965007,0.93,True,True,3.68,,False,search_job,,467.94999999999993,False
23,Poor_12,PoorAgent,9.12,"(17, 21)",-0.12648899505875635,0.92,True,True,3.38,,False,,,745.5199999999998,False
23,Poor_13,PoorAgent,4.58,"(11, 28)",0.03758195012416468,0.94,True,True,3.42,,False,,,837.5200000000001,False
23,Poor_14,PoorAgent,4.5,"(27, 13)",0.07094280634491945,0.89,True,True,2.8,,False,protest,,662.1,False
23,Poor_15,PoorAgent,2.24,"(5, 19)",0.16041200425207763,0.8,True,True,3.59,,False,,,528.82,False
23,Poor_16,PoorAgent,8.73,"(10, 1)",-0.17388565671125025,0.88,True,True,3.62,,False,,,1164.9299999999998,False
23,Poor_17,PoorAgent,5.76,"(9, 20)",0.14055306582091093,0.76,True,True,3.27,,False,,,888.5400000000002,False
23,Poor_18,PoorAgent,6.9,"(14, 18)",-0.03526299765769908,0.98,True,True,2.09,,False,,,1049.86,False
23,Poor_19,PoorAgent,2.36,"(3, 11)",-0.04129647254986643,0.92,True,True,2.86,,False,,,885.0099999999999,False
23,Poor_20,PoorAgent,7.18,"(12, 27)",0.05288954015589048,0.75,True,True,2.51,,False,,,776.2800000000001,False
23,Poor_21,PoorAgent,9.26,"(27, 3)",-0.12616341862710262,0.87,True,True,3.72,,False,search_job,,642.23,False
23,Poor_22,PoorAgent,5.21,"(27, 2)",0.007298930019831895,0.78,True,True,3.26,,False,search_job,,939.8,False
23,Poor_23,PoorAgent,8.95,"(6, 3)",0.19668597015024314,0.79,True,True,3.21,,False,,,513.7399999999999,False
23,Poor_24,PoorAgent,8.11,"(19, 28)",0.17495503887627678,0.84,True,True,3.81,,False,,,622.9199999999998,False
23,Poor_25,PoorAgent,1.86,"(5, 16)",0.13430323913345366,0.8,True,True,3.34,,False,search_job,,676.12,False
23,Poor_26,PoorAgent,4.17,"(1, 8)",0.1576302346006901,0.81,True,True,2.94,,False,search_job,,905.3000000000001,False
23,Poor_27,PoorAgent,0.68,"(26, 19)",0.12490736420559595,0.74,True,True,3.01,,False,,,730.9199999999998,False
23,Poor_28,PoorAgent,3.88,"(23, 10)",0.16721563963605407,0.79,True,True,3.84,,False,,,772.84,False
23,Poor_29,PoorAgent,0.55,"(19, 17)",0.022153178830836895,0.75,True,True,2.39,,False,search_job,,788.39,False
23,Poor_30,PoorAgent,3.42,"(1, 23)",-0.18673399461215356,0.78,True,True,2.75,,False,,,534.6600000000001,False
23,Poor_31,PoorAgent,8.6,"(19, 9)",-0.02499996750179881,0.92,True,True,3.77,,False,search_job,,467.94999999999993,False
23,Poor_32,PoorAgent,2.68,"(22, 17)",0.19602118615691355,0.97,True,True,2.2,,False,search_job,,745.5199999999998,False
23,Poor_33,PoorAgent,9.71,"(26, 13)",0.006420982584094181,0.74,True,True,2.46,,False,,,837.5200000000001,False
23,Poor_34,PoorAgent,2.61,"(2, 10)",-0.09435758157196257,0.92,True,True,3.65,,False,,,662.1,False
23,Poor_35,PoorAgent,2.69,"(6, 18)",-0.07374158152104071,0.82,True,True,3.35,,False,,,528.82,False
23,Poor_36,PoorAgent,3.68,"(9, 19)",0.09763447435392203,0.8,True,True,3.7,,False,,,1164.9299999999998,False
23,Poor_37,PoorAgent,9.780000000000001,"(3, 17)",-0.030913357615406145,0.84,True,True,3.96,,False,work,,888.5400000000002,False
23,Poor_38,PoorAgent,0.17,"(9, 15)",-0.1698993751118971,0.92,True,True,2.56,,False,search_job,,1049.86,False
23,Poor_39,PoorAgent,3.83,"(2, 11)",-0.13796394842708817,0.89,True,True,3.61,,False,,,885.0099999999999,False
23,Poor_40,PoorAgent,7.28,"(16, 1)",-0.15491543231311322,0.92,True,True,2.75,,False,search_job,,776.2800000000001,False
23,Poor_41,PoorAgent,5.35,"(14, 2)",-0.12849604559409414,0.7,True,True,2.09,,False,,,642.23,False
23,Poor_42,PoorAgent,4.6,"(25, 8)",0.1720285392242552,0.7,True,True,2.05,,False,,,939.8,False
23,Poor_43,PoorAgent,8.68,"(17, 24)",-0.03403110333085646,0.8,True,True,3.94,,False,search_job,,513.7399999999999,False
23,Poor_44,PoorAgent,4.41,"(29, 14)",0.06639663796879364,0.89,True,True,3.68,,False,,,622.9199999999998,False
23,Poor_45,PoorAgent,8.22,"(26, 19)",-0.04958002494042929,0.76,True,True,3.45,,False,,,676.12,False
23,Poor_46,PoorAgent,3.01,"(16, 6)",-0.02147280456315087,0.94,True,True,3.92,,False,,,905.3000000000001,False
23,Poor_47,PoorAgent,5.01,"(27, 15)",-0.031984845218207075,0.96,True,True,3.1,,False,,,730.9199999999998,False
23,Poor_48,PoorAgent,4.58,"(20, 21)",-0.0002781690430660455,0.76,True,True,3.12,,False,,,772.84,False
23,Poor_49,PoorAgent,4.27,"(25, 14)",-0.033332204057158255,0.95,True,True,3.76,,False,,,788.39,False
23,Poor_50,PoorAgent,4.19,"(9, 14)",0.15862512425031788,0.77,True,True,2.81,,False,,,534.6600000000001,False
23,Poor_51,PoorAgent,6.02,"(10, 3)",0.11781266417501329,0.96,True,True,3.58,,False,,,467.94999999999993,False
23,Poor_52,PoorAgent,7.85,"(15, 8)",-0.033632815075216316,0.98,True,True,3.89,,False,search_job,,745.5199999999998,False
23,Poor_53,PoorAgent,1.93,"(12, 18)",-0.1026361636318241,0.71,True,True,3.0,,False,search_job,,837.5200000000001,False
23,Poor_54,PoorAgent,4.08,"(6, 24)",-0.03684247432531951,0.87,True,True,2.88,,False,,,662.1,False
23,Poor_55,PoorAgent,9.83,"(21, 12)",0.1481167910046403,0.82,True,True,2.96,,False,protest,,528.82,False
23,Poor_56,PoorAgent,4.17,"(18, 16)",-0.17629776073307585,0.84,True,True,3.02,,False,work,,1164.9299999999998,False
23,Poor_57,PoorAgent,7.51,"(13, 19)",-0.014464450230414594,0.95,True,True,3.88,,False,search_job,,888.5400000000002,False
23,Poor_58,PoorAgent,9.58,"(22, 14)",-0.17855530676367765,0.79,True,True,2.72,,False,,,1049.86,False
23,Poor_59,PoorAgent,3.43,"(19, 13)",0.07863873557553258,0.98,True,True,3.23,,False,search_job,,885.0099999999999,False
23,Poor_60,PoorAgent,2.07,"(13, 20)",-0.013072221125861677,0.98,True,True,3.96,,False,,,776.2800000000001,False
23,Poor_61,PoorAgent,9.48,"(0, 6)",-0.13315620129894118,0.96,True,True,2.02,,False,search_job,,642.23,False
23,Poor_62,PoorAgent,2.53,"(10, 25)",-0.12870922762669462,0.87,True,True,2.65,,False,,,939.8,False
23,Poor_63,PoorAgent,9.48,"(20, 11)",-0.14360146416584052,0.85,True,True,3.17,,False,search_job,,513.7399999999999,False
23,Poor_64,PoorAgent,0.96,"(25, 2)",0.025989716059516527,0.77,True,True,3.74,,False,search_job,,622.9199999999998,False
23,Poor_65,PoorAgent,2.97,"(5, 13)",0.12615115686658196,0.79,True,True,2.94,,False,search_job,,676.12,False
23,Poor_66,PoorAgent,8.94,"(2, 24)",0.007109993737618725,0.92,True,True,3.98,,False,,,905.3000000000001,False
23,Poor_67,PoorAgent,1.71,"(2, 4)",-0.14816292776211828,0.95,True,True,2.29,,False,,,730.9199999999998,False
23,Poor_68,PoorAgent,8.32,"(28, 27)",-0.12549849526662685,0.81,True,True,2.11,,False,,,772.84,False
23,Poor_69,PoorAgent,2.88,"(4, 28)",0.05142765330676158,0.83,True,False,0.0,,False,resign,,,False
23,Poor_70,PoorAgent,7.81,"(24, 12)",-0.10086634465581189,0.97,True,True,2.24,,False,search_job,,534.6600000000001,False
23,Poor_71,PoorAgent,1.22,"(7, 28)",-0.18111705558350374,0.73,True,True,2.66,,False,search_job,,467.94999999999993,False
23,Poor_72,PoorAgent,2.09,"(3, 24)",-0.07469662655363593,0.96,True,True,2.48,,False,search_job,,745.5199999999998,False
23,Poor_73,PoorAgent,2.38,"(24, 7)",-0.018305401651691477,0.98,True,True,3.47,,False,,,837.5200000000001,False
23,Poor_74,PoorAgent,3.43,"(6, 16)",-0.10040933031986153,0.85,True,True,3.52,,False,,,662.1,False
23,Poor_75,PoorAgent,5.9,"(17, 3)",0.04926660721037529,0.71,True,True,2.19,,False,search_job,,528.82,False
23,Poor_76,PoorAgent,2.82,"(15, 7)",-0.021446395914383215,0.84,True,True,2.03,,False,,,1164.9299999999998,False
23,Poor_77,PoorAgent,0.87,"(28, 3)",-0.1134353815194507,0.78,True,True,2.11,,False,,,888.5400000000002,False
23,Poor_78,PoorAgent,7.26,"(9, 14)",-0.10156654830175325,0.99,True,True,2.15,,False,,,1049.86,False
23,Poor_79,PoorAgent,3.38,"(14, 9)",0.08622458510886005,0.78,True,True,2.07,,False,search_job,,885.0099999999999,False
23,Poor_80,PoorAgent,5.37,"(26, 14)",0.0637983211798207,0.86,True,True,3.56,,False,,,776.2800000000001,False
23,Poor_81,PoorAgent,2.2,"(12, 22)",0.039246279015926755,0.8,True,True,2.31,,False,search_job,,642.23,False
23,Poor_82,PoorAgent,0.65,"(12, 16)",0.16290853500267416,0.81,True,True,3.79,,False,,,939.8,False
23,Poor_83,PoorAgent,4.66,"(24, 5)",-0.18209776710360479,0.73,True,True,2.77,,False,,,513.7399999999999,False
23,Poor_84,PoorAgent,1.37,"(9, 2)",0.020180506985881974,0.78,True,True,2.22,,False,,,622.9199999999998,False
23,Poor_85,PoorAgent,8.7,"(21, 25)",-0.09640068586814438,0.94,True,True,2.73,,False,,,676.12,False
23,Poor_86,PoorAgent,4.44,"(0, 25)",0.07683373689029532,0.8,True,True,3.59,,False,,,905.3000000000001,False
23,Poor_87,PoorAgent,0.31,"(5, 16)",-0.18996184645344627,0.96,True,True,2.94,,False,,,730.9199999999998,False
23,Poor_88,PoorAgent,0.8,"(7, 29)",-0.06128952712883895,0.96,True,True,2.45,,False,,,772.84,False
23,Poor_89,PoorAgent,9.08,"(18, 20)",-0.06288203031914069,0.95,True,True,2.4,,False,search_job,,788.39,False
23,Poor_90,PoorAgent,6.87,"(2, 23)",-0.10220067531713856,0.83,True,True,3.61,,False,search_job,,534.6600000000001,False
23,Poor_91,PoorAgent,9.76,"(27, 26)",-0.19974902125066324,0.9,True,True,3.72,,False,,,467.94999999999993,False
23,Poor_92,PoorAgent,5.42,"(28, 25)",-0.08598009161520555,0.76,True,True,3.46,,False,,,745.5199999999998,False
23,Poor_93,PoorAgent,1.66,"(3, 8)",0.1690314416875336,0.98,True,True,3.55,,False,,,837.5200000000001,False
23,Poor_94,PoorAgent,6.52,"(6, 18)",-0.09139177290417347,0.71,True,True,2.8,,False,,,662.1,False
23,Poor_95,PoorAgent,7.33,"(28, 6)",-0.03758555361159743,0.84,True,True,2.86,,False,search_job,,528.82,False
23,Poor_96,PoorAgent,1.05,"(13, 7)",-0.03152818539629182,0.77,True,True,3.79,,False,,,1164.9299999999998,False
23,Poor_97,PoorAgent,9.04,"(10, 29)",-0.08741685985623673,0.87,True,True,2.55,,False,,,888.5400000000002,False
23,Poor_98,PoorAgent,9.12,"(15, 12)",0.1691626043476308,0.77,True,True,2.98,,False,,,1049.86,False
23,Poor_99,PoorAgent,5.43,"(18, 29)",-0.19190135870239394,0.96,True,True,2.04,,False,,,885.0099999999999,False
23,Poor_100,PoorAgent,9.82,"(12, 23)",0.06487126552579753,0.92,True,True,2.81,,False,,,776.2800000000001,False
23,Poor_101,PoorAgent,2.42,"(22, 10)",-0.13309915466263972,0.82,True,True,2.46,,False,,,642.23,False
23,Poor_102,PoorAgent,5.22,"(15, 5)",0.1255814485197101,0.79,True,True,3.79,,False,,,939.8,False
23,Poor_103,PoorAgent,7.34,"(26, 21)",-0.16879846897311493,0.82,True,True,3.28,,False,protest,,513.7399999999999,False
23,Poor_104,PoorAgent,2.17,"(21, 8)",-0.18768558381635483,0.73,True,True,3.04,,False,,,622.9199999999998,False
23,Poor_105,PoorAgent,5.83,"(1, 3)",-0.010149222016723136,0.95,True,True,2.34,,False,work,,676.12,False
23,Poor_106,PoorAgent,2.73,"(3, 0)",0.15399366607698217,0.98,True,True,2.11,,False,,,905.3000000000001,False
23,Poor_107,PoorAgent,2.14,"(10, 10)",-0.08821426568208635,0.98,True,True,2.88,,False,,,730.9199999999998,False
23,Poor_108,PoorAgent,3.23,"(14, 29)",-0.15109684384988267,0.84,True,True,3.12,,False,,,772.84,False
23,Poor_109,PoorAgent,3.34,"(6, 0)",0.04120422853068656,0.91,True,True,2.32,,False,search_job,,788.39,False
23,Poor_110,PoorAgent,6.74,"(27, 14)",0.1319842632217767,0.71,True,True,3.62,,False,,,534.6600000000001,False
23,Poor_111,PoorAgent,8.17,"(5, 5)",-0.11636262536655667,0.73,True,True,3.41,,False,search_job,,467.94999999999993,False
23,Poor_112,PoorAgent,0.0,"(6, 6)",0.0793780332386339,0.89,True,True,2.01,,False,search_job,,745.5199999999998,False
23,Poor_113,PoorAgent,8.89,"(0, 19)",0.025094703099833138,0.81,True,True,2.44,,False,,,837.5200000000001,False
23,Poor_114,PoorAgent,0.04,"(15, 4)",0.014044334215593729,0.87,True,True,2.71,,False,,,662.1,False
23,Poor_115,PoorAgent,2.81,"(22, 15)",-0.08184485213654931,0.82,True,True,3.05,,False,search_job,,528.82,False
23,Poor_116,PoorAgent,4.18,"(13, 22)",0.016602680890930255,0.97,True,True,2.81,,False,,,1164.9299999999998,False
23,Poor_117,PoorAgent,4.67,"(24, 8)",0.18918606000176597,0.88,True,True,2.28,,False,,,888.5400000000002,False
23,Poor_118,PoorAgent,1.93,"(11, 22)",0.14109539993638848,0.86,True,True,2.74,,False,protest,,1049.86,False
23,Poor_119,PoorAgent,1.48,"(22, 5)",-0.037142059679867,0.99,True,True,3.55,,False,,,885.0099999999999,False
23,Poor_120,PoorAgent,6.05,"(21, 26)",0.08947804648058177,0.9,True,True,2.33,,False,,,776.2800000000001,False
23,Poor_121,PoorAgent,2.59,"(10, 13)",-0.13104999560049385,0.73,True,True,2.57,,False,,,642.23,False
23,Poor_122,PoorAgent,3.11,"(7, 17)",0.06018889674130917,0.99,True,True,3.01,,False,,,939.8,False
23,Poor_123,PoorAgent,0.89,"(5, 19)",-0.16587836567673928,0.88,True,True,3.98,,False,,,513.7399999999999,False
23,Poor_124,PoorAgent,7.62,"(5, 5)",0.12034869347096139,0.8,True,True,3.92,,False,,,622.9199999999998,False
23,Poor_125,PoorAgent,7.83,"(0, 19)",0.12857838971050178,0.83,True,True,3.76,,False,,,676.12,False
23,Poor_126,PoorAgent,7.48,"(9, 3)",0.19660818915331923,0.92,True,True,3.25,,False,,,905.3000000000001,False
23,Poor_127,PoorAgent,0.52,"(29, 8)",0.03233257142965895,0.89,True,True,3.35,,False,search_job,,730.9199999999998,False
23,Poor_128,PoorAgent,5.97,"(23, 4)",-0.08243556672322848,0.89,True,True,2.74,,False,,,772.84,False
23,Poor_129,PoorAgent,0.62,"(22, 10)",0.023949671151948515,0.77,True,True,2.1,,False,search_job,,788.39,False
23,Poor_130,PoorAgent,5.76,"(1, 26)",-0.15167627204418915,0.8,True,True,3.79,,False,search_job,,534.6600000000001,False
23,Poor_131,PoorAgent,8.53,"(13, 24)",-0.16617027495009454,0.78,True,True,2.0,,False,,,467.94999999999993,False
23,Poor_132,PoorAgent,2.75,"(29, 19)",-0.05034857025582365,0.83,True,True,2.14,,False,search_job,,745.5199999999998,False
23,Poor_133,PoorAgent,2.95,"(23, 13)",0.08979050792191628,0.76,True,True,2.88,,False,,,837.5200000000001,False
23,Poor_134,PoorAgent,2.26,"(14, 19)",0.12525972247521344,0.99,True,True,2.09,,False,work,,662.1,False
23,Poor_135,PoorAgent,12.379999999999999,"(28, 1)",-0.01840904498618995,0.75,True,True,2.6,,False,work,,528.82,False
23,Poor_136,PoorAgent,3.76,"(23, 11)",-0.014645694647912821,0.98,True,True,2.69,,False,,,1164.9299999999998,False
23,Poor_137,PoorAgent,5.35,"(12, 14)",0.17447245005002066,0.74,True,True,3.81,,False,,,888.5400000000002,False
23,Poor_138,PoorAgent,5.82,"(7, 25)",0.024313185722769026,0.96,True,True,3.86,,False,work,,1049.86,False
23,Poor_139,PoorAgent,2.37,"(18, 19)",-0.11954481898381353,0.99,True,True,2.96,,False,,,885.0099999999999,False
23,Poor_140,PoorAgent,3.21,"(7, 0)",0.08143058547194759,0.94,True,True,3.47,,False,,,776.2800000000001,False
23,Poor_141,PoorAgent,5.84,"(20, 10)",0.06189070606153052,0.72,True,True,2.12,,False,search_job,,642.23,False
23,Poor_142,PoorAgent,1.58,"(1, 12)",0.0101032085480314,0.85,True,True,2.19,,False,,,939.8,False
23,Poor_143,PoorAgent,7.67,"(13, 29)",-0.1780044996993603,0.93,True,True,3.15,,False,,,513.7399999999999,False
23,Poor_144,PoorAgent,9.72,"(21, 21)",-0.0076414868775362965,0.78,True,True,3.6,,False,,,622.9199999999998,False
